p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.27333241620305e-143,0.738706116231801,1,0.991,1.74624807558087e-139,0,RPS12
6.81765311980155e-143,0.693452323885862,1,0.995,9.34972948849585e-139,0,RPS6
4.66180970076748e-141,0.737260374621277,0.999,0.992,6.39320582363252e-137,0,RPS27
8.15841196343647e-138,0.626607542994588,0.999,0.995,1.11884461666568e-133,0,RPL32
5.17747843679082e-130,0.633695708743574,1,0.994,7.10039392821493e-126,0,RPS14
3.24489825267427e-123,0.768994036024559,0.997,0.975,4.45005346371749e-119,0,RPS25
2.07344404776566e-119,0.775754415240304,0.997,0.964,2.84352116710582e-115,0,RPL31
1.51086323547796e-118,0.771433773926731,0.997,0.971,2.07199784113447e-114,0,RPL9
1.21605133180095e-114,0.565987702941485,1,0.996,1.66769279643182e-110,0,RPL13
3.74613068088795e-112,1.20601893421376,0.912,0.592,5.13744361576974e-108,0,LDHB
8.27871576995914e-112,0.598938447445117,1,0.994,1.1353430806922e-107,0,RPS3
1.10726118409388e-111,0.613417471999005,0.997,0.995,1.51849798786635e-107,0,RPL3
5.40307428056366e-111,0.801027013677765,0.997,0.975,7.40977606836501e-107,0,RPS3A
9.85457680871053e-110,0.68063936404087,1,0.98,1.35145666354656e-105,0,RPL30
1.66726314229216e-107,0.670953803880463,0.997,0.991,2.28648467333947e-103,0,RPL21
3.49381162613543e-107,0.648472758820643,0.997,0.983,4.79141326408213e-103,0,RPS15A
7.44119153762457e-103,0.603163087514067,1,0.99,1.02048500746983e-98,0,RPLP2
4.53874786654834e-98,0.745480376231418,0.994,0.967,6.2244388241844e-94,0,RPS27A
7.95618457437842e-98,0.535899863190999,0.994,0.991,1.09111115253026e-93,0,EEF1A1
2.65411158951811e-97,0.71596547906355,0.985,0.962,3.63984863386514e-93,0,RPS13
6.1575874509276e-93,0.524265115420561,1,0.996,8.4445154302021e-89,0,RPS18
9.33289739339184e-93,0.482264338935895,1,0.999,1.27991354852976e-88,0,RPL13A
3.95462918049876e-92,0.467074852193826,1,0.995,5.423378458136e-88,0,RPL11
1.26691572526491e-91,0.649795482114626,1,0.999,1.73744822562829e-87,0,MALAT1
1.43187374640659e-91,0.660562935916748,0.993,0.968,1.96367165582199e-87,0,RPS28
3.12647483344394e-90,0.587549237454393,0.999,0.981,4.28764758658502e-86,0,RPL35A
5.26207181622408e-89,0.538688804231816,0.999,0.988,7.2164052887697e-85,0,RPL27A
9.57198363119673e-88,2.39736569074813,0.447,0.108,1.31270183518232e-83,0,CCR7
1.78138636352935e-87,0.7801951987353,0.993,0.904,2.44299325894415e-83,0,RPS29
1.80190557667868e-85,0.611241837499504,0.997,0.982,2.47113330785714e-81,0,TPT1
1.13532435421822e-84,0.565771705702255,1,0.988,1.55698381937487e-80,0,RPL23A
4.70552218991545e-84,0.583006064516577,0.997,0.977,6.45315313125005e-80,0,RPS23
6.03390048825006e-81,0.521558982869665,0.997,0.992,8.27489112958613e-77,0,RPS4X
3.49626639661882e-80,0.694261067643774,0.988,0.943,4.79477973632305e-76,0,RPS20
1.15469480696824e-76,1.06411293409143,0.845,0.406,1.58354845827624e-72,0,CD3D
1.39659277586284e-76,0.6137235309548,0.988,0.969,1.9152873328183e-72,0,RPL5
3.85972065576792e-75,0.547422226176903,0.996,0.982,5.29322090732012e-71,0,RPS16
6.41807033898982e-72,0.359266327498044,1,0.997,8.80174166289065e-68,0,RPL10
1.02928867751014e-71,0.402733142336633,0.999,0.993,1.41156649233741e-67,0,RPL19
1.04232235957197e-69,0.531966525102187,0.991,0.985,1.42944088391699e-65,0,RPL10A
7.00913024734827e-67,0.583512421548396,0.99,0.948,9.61232122121342e-63,0,RPSA
5.45014818051942e-63,0.444659821998271,0.996,0.985,7.47433321476434e-59,0,RPL14
4.20729158650937e-61,0.534315390537821,0.991,0.968,5.76987968173896e-57,0,RPS10
4.44987431431281e-61,0.513814006282486,0.99,0.975,6.10255763464859e-57,0,RPS5
1.43908990833012e-59,0.815326090312099,0.921,0.798,1.97356790028393e-55,0,NPM1
2.32039523177814e-59,0.41637825547982,1,0.989,3.18219002086055e-55,0,RPS15
9.4916267479238e-58,0.557539859164788,0.99,0.948,1.30168169221027e-53,0,RPL36
1.12751149831959e-57,0.549277017765888,0.988,0.938,1.54626926879548e-53,0,RPLP0
3.57529594737633e-57,0.524928447309897,0.999,0.979,4.9031608622319e-53,0,RPL18
1.12240531491322e-54,1.04352902326393,0.731,0.4,1.53926664887199e-50,0,CD3E
4.72196362456296e-52,0.543569945971778,0.994,0.956,6.47570091472564e-48,0,RPL4
1.35431856440599e-51,2.13652967588241,0.342,0.103,1.85731247922637e-47,0,LEF1
7.52158958517483e-50,0.574818246994115,0.98,0.967,1.03151079571088e-45,0,RPL7
7.57873616428033e-50,0.732067868008857,0.911,0.777,1.03934787756941e-45,0,RPL22
7.81305693388028e-50,0.598640412856037,0.965,0.887,1.07148262791234e-45,0,RPL36A
8.70215356239754e-49,0.584034431853515,0.947,0.867,1.1934133395472e-44,0,EEF1B2
1.94295688433313e-47,1.19891324066858,0.629,0.359,2.66457107117446e-43,0,NOSIP
3.74962676294353e-47,0.323458821404844,0.999,0.992,5.14223814270075e-43,0,RPL18A
7.46525979832189e-47,0.33011414759982,1,0.995,1.02378572874186e-42,0,RPS2
1.32256466390575e-46,0.434586918070971,0.997,0.984,1.81376518008035e-42,0,RPS8
3.79619933510217e-46,0.366090533482966,0.999,0.992,5.20610776815912e-42,0,RPS19
7.24613062639578e-46,0.467452297086463,0.978,0.957,9.93734354103917e-42,0,RPL17
2.80608717233905e-44,1.52619972692082,0.443,0.185,3.84826794814578e-40,0,PIK3IP1
1.07067876580259e-43,0.72578709917314,0.915,0.903,1.46832885942168e-39,0,JUNB
6.26944309951854e-43,1.9853073488952,0.33,0.112,8.59791426667972e-39,0,PRKCQ-AS1
7.36391539321351e-43,0.824690568522161,0.846,0.7,1.0098873570253e-38,0,TMEM66
4.54089195948434e-42,0.626258935417263,0.944,0.859,6.22737923323683e-38,0,BTG1
2.49582446701532e-41,0.620652560292021,0.92,0.803,3.42277367406481e-37,0,GLTSCR2
5.92668722464789e-41,0.51845726062175,0.965,0.898,8.12785885988212e-37,0,RPS26
1.16116907528785e-40,2.69672086385818,0.2,0.04,1.59242726984975e-36,0,FHIT
1.17786040315593e-40,0.876490554133847,0.582,0.293,1.61531775688804e-36,0,CD7
3.21858172214851e-38,0.549429350453165,0.947,0.874,4.41396297375447e-34,0,RPL38
3.94681986572475e-37,0.535228056938789,0.94,0.839,5.41266876385492e-33,0,RPS21
5.93911728033835e-37,0.313020612646913,1,0.996,8.14490543825601e-33,0,RPLP1
8.84133676096078e-37,0.413592014615173,0.991,0.965,1.21250092339816e-32,0,RPL35
3.69332013896338e-36,0.902346696046702,0.604,0.332,5.06501923857437e-32,0,IL7R
9.08627377764394e-36,0.299262748360421,1,0.989,1.24609158586609e-31,0,RPL12
9.46641904938969e-36,0.431917354065279,0.984,0.942,1.2982247084333e-31,0,RPL24
1.33987757563284e-34,1.95636752128716,0.268,0.087,1.83750810722288e-30,0,MAL
1.9955414246562e-34,1.33771220403719,0.393,0.177,2.73668550977351e-30,0,TCF7
3.57793567419804e-33,2.81995028306543,0.155,0.029,4.90678098359519e-29,0,LINC00176
8.62028595847422e-33,0.396611457532883,0.987,0.945,1.18218601634515e-28,0,RPL37A
7.13848465092113e-32,0.429035782748769,0.987,0.943,9.78971785027323e-28,0,RPL37
4.18830312282893e-31,0.932040863138954,0.699,0.492,5.7438389026476e-27,0,C6orf48
1.57771736617278e-30,2.21228718346316,0.158,0.033,2.16368159596935e-26,0,NELL2
6.26295066646604e-30,2.36403447883775,0.247,0.085,8.58901054399153e-26,0,LDLRAP1
1.51190372299157e-29,0.588089144920312,0.845,0.698,2.07342476571064e-25,0,RPSAP58
2.51129160237332e-29,0.49523299182755,0.94,0.869,3.44398530349478e-25,0,RPS4Y1
8.31237821696421e-29,0.923462347812656,0.399,0.184,1.13995954867447e-24,0,CD27
8.90673265889234e-29,0.370671578420735,0.975,0.952,1.2214693168405e-24,0,RPL27
6.47773486350357e-28,0.592990033369222,0.927,0.904,8.8835655918088e-24,0,RPL34
1.46340077351073e-27,1.63952550626962,0.199,0.06,2.00690782079262e-23,0,TRABD2A
2.34965748725409e-26,0.326285669313309,0.985,0.975,3.22232027802026e-22,0,RPL7A
2.67222258034836e-26,0.28671025442536,0.999,0.992,3.66468604668975e-22,0,RPL6
5.17491057685702e-26,0.391925971190557,0.898,0.636,7.09687236510172e-22,0,LTB
5.21215650524643e-26,1.10199651702594,0.404,0.209,7.14795143129496e-22,0,LEPROTL1
8.54239524654506e-26,0.283149137494198,0.996,0.996,1.17150408411119e-21,0,RPL15
4.9516374213714e-24,3.0172449195387,0.102,0.016,6.79067555966873e-20,0,ADTRP
3.29910881352504e-23,1.71332462878277,0.219,0.081,4.52439782686823e-19,0,OXNAD1
1.08645509037938e-21,0.247693072115234,0.994,0.984,1.48996451094628e-17,0,RPL29
1.33240305266375e-21,1.05390475623038,0.36,0.185,1.82725754642307e-17,0,RGCC
1.65892728961403e-21,0.665465123241869,0.64,0.442,2.27505288497668e-17,0,AES
4.86549172217638e-21,2.23869761715212,0.123,0.03,6.67253534779269e-17,0,EPHX2
8.06842924489908e-21,0.245457367526141,0.999,0.986,1.10650438664546e-16,0,RPS9
8.54797543553425e-21,0.527017347655632,0.608,0.425,1.17226935122917e-16,0,SELL
1.31152586329219e-20,0.27329933780481,0.997,0.987,1.79862656891891e-16,0,RPS7
1.46009293780022e-20,0.807340191175603,0.504,0.311,2.00237145489922e-16,0,LCK
3.30470894267082e-20,0.825609391420831,0.415,0.241,4.53207784397876e-16,0,GIMAP5
3.33279975205215e-20,2.52804111932248,0.118,0.029,4.57060157996432e-16,0,SCGB3A1
4.38154739974158e-20,0.769931576902596,0.55,0.385,6.00885410400561e-16,0,TMEM123
5.24369820185278e-20,1.61609096587336,0.189,0.069,7.1912077140209e-16,0,SH3YL1
5.42518901134104e-20,0.250705602357167,0.996,0.991,7.4401042101531e-16,0,RPL26
1.8253087826038e-19,1.05763450128982,0.444,0.283,2.50322846446285e-15,0,NDFIP1
2.0396286257272e-19,1.1084863088827,0.425,0.258,2.79714669732229e-15,0,C12orf57
2.4198040275178e-19,2.19143999544797,0.12,0.031,3.31851924333791e-15,0,C14orf64
4.62028704052056e-19,2.16395898591345,0.124,0.034,6.33626164736989e-15,0,RP11-664D1.1
5.36187874217995e-19,1.35868439886823,0.276,0.137,7.35328050702558e-15,0,FLT3LG
7.58240231293858e-19,1.0922503435938,0.174,0.062,1.0398506531964e-14,0,NGFRAP1
1.44771704832624e-18,0.32224083873453,0.961,0.919,1.98539916007461e-14,0,HNRNPA1
1.48078021759053e-18,1.04677036740863,0.37,0.208,2.03074199040366e-14,0,RHOH
2.23046235332504e-18,0.189879466371279,1,0.993,3.05885607134997e-14,0,RPL28
2.2548496370798e-18,0.873794973001624,0.338,0.178,3.09230079229124e-14,0,CD3G
4.08008250392595e-18,0.470323635952043,0.838,0.758,5.59542514588405e-14,0,TOMM7
2.79985080149018e-17,2.19711753583504,0.114,0.031,3.83971538916363e-13,0,APBA2
3.88120602793265e-17,1.15669053029795,0.241,0.115,5.32268594670683e-13,0,MYC
8.32637728443415e-17,1.37857398750728,0.202,0.086,1.1418793807873e-12,0,NUCB2
8.86100279152212e-17,0.161746649981257,0.77,0.476,1.21519792282934e-12,0,IL32
1.30516770394179e-16,2.48601182446927,0.094,0.022,1.78990698918577e-12,0,TSHZ2
2.35608608599901e-16,1.24843095787953,0.145,0.049,3.23113645833904e-12,0,ACTN1
2.36247619347421e-16,1.09741462245455,0.27,0.139,3.23989985173053e-12,0,TRAT1
2.67038141202556e-16,2.62273270833939,0.088,0.019,3.66216106845185e-12,0,RP11-291B21.2
3.06657352432355e-16,0.684838541528021,0.531,0.377,4.20549893125732e-12,0,RGS10
3.11961767123872e-16,1.42155159000118,0.213,0.097,4.27824367433678e-12,0,CD8B
6.47312318751586e-16,0.512988164079715,0.734,0.61,8.87724113935925e-12,0,HINT1
7.40992541798104e-16,0.887812625975785,0.401,0.255,1.01619717182192e-11,0,GYPC
9.13382290146864e-16,1.28319898749805,0.234,0.114,1.25261247270741e-11,0,AAK1
9.92605117478244e-16,2.28934296376679,0.086,0.019,1.36125865810966e-11,0,PLEKHB1
2.55256834671589e-15,0.995483750143194,0.395,0.256,3.50059223068618e-11,0,DNAJB1
2.66740519668679e-15,1.09876984168203,0.189,0.08,3.65807948673626e-11,0,BEX2
6.77937855461769e-15,0.537957893674049,0.74,0.606,9.2972397498027e-11,0,EIF4A2
2.12454189024031e-14,1.8644221506768,0.102,0.03,2.91359674827556e-10,0,TNRC6C
2.39792445250246e-14,0.314887705355809,0.905,0.841,3.28851359416188e-10,0,RPL23
3.26542572491928e-14,0.24328472400209,0.99,0.977,4.47820483915429e-10,0,GNB2L1
1.03800632187146e-13,0.289487422781483,0.963,0.967,1.42352186981451e-09,0,EEF1D
2.21309834351573e-13,0.503859371894375,0.68,0.575,3.03504306829747e-09,0,COMMD6
3.098498121821e-13,0.208508044349081,0.993,0.986,4.24928032426532e-09,0,RPL8
3.93337995390689e-13,0.759224967626893,0.325,0.192,5.39423726878791e-09,0,OCIAD2
7.4684511623837e-13,0.418456423624835,0.769,0.642,1.0242233924093e-08,0,HSPA8
9.84896625737719e-13,1.21851801777587,0.183,0.085,1.35068723253671e-08,0,CD6
1.24645415150961e-12,2.43503102035847,0.085,0.024,1.70938722338028e-08,0,TCEA3
1.93047477751431e-12,4.82866375970221,0.035,0.003,2.64745310988313e-08,0,NOG
2.07714414501767e-12,0.371103759327759,0.893,0.849,2.84859548047724e-08,0,PABPC1
3.20111497099222e-12,0.726235473588217,0.564,0.454,4.39000907121873e-08,0,TRAF3IP3
3.6122167706085e-12,1.3648620343813,0.164,0.075,4.9537940792125e-08,0,CAMK4
3.81544548860783e-12,0.538517062047037,0.462,0.338,5.23250194307678e-08,0,FYB
5.23358582482872e-12,1.31543630212096,0.177,0.085,7.17733960017011e-08,0,RCAN3
5.59253093748831e-12,0.512803300207195,0.633,0.497,7.66959692767147e-08,0,EVL
7.29702569429794e-12,0.577775007356964,0.598,0.483,1.00071410371602e-07,0,SOD1
8.10741721222075e-12,0.235734684510557,0.978,0.97,1.11185119648395e-07,0,NACA
1.23572051476727e-11,1.36959671251738,0.152,0.068,1.69466711395184e-07,0,LINC00861
1.35007555842623e-11,0.759519406335101,0.38,0.259,1.85149362082574e-07,0,PRDX2
1.77721611946842e-11,0.458361748360304,0.732,0.624,2.43727418623899e-07,0,ZFP36L2
3.35640702565659e-11,0.723303244968012,0.339,0.222,4.60297659498545e-07,0,SLC2A3
3.71834940741023e-11,0.818907454725282,0.117,0.046,5.09934437732239e-07,0,PASK
4.08352075100273e-11,2.08905268419782,0.088,0.029,5.60014035792515e-07,0,PRKCA
4.26055466910177e-11,0.815917679452467,0.246,0.14,5.84292467320617e-07,0,AQP3
8.34602209066743e-11,0.318697585439406,0.423,0.282,1.14457346951413e-06,0,CD2
8.43078905995138e-11,0.304922199996738,0.788,0.715,1.15619841168173e-06,0,SRSF5
1.19440087487856e-10,1.37564845300209,0.107,0.04,1.63800135980845e-06,0,TMIGD2
1.30134067546449e-10,0.944530113798748,0.213,0.119,1.78465860233201e-06,0,SUSD3
1.30736430426108e-10,0.538995998629372,0.471,0.35,1.79291940686365e-06,0,PEBP1
1.71770996596132e-10,0.326451327990993,0.697,0.567,2.35566744731936e-06,0,CXCR4
1.98512038235717e-10,1.04268934429672,0.167,0.082,2.72239409236462e-06,0,SELM
2.04007206034019e-10,0.873620198681042,0.392,0.272,2.79775482355054e-06,0,ACAP1
2.42524561817793e-10,0.997938933343232,0.167,0.083,3.32598184076921e-06,0,CD40LG
2.52838530891545e-10,1.43319070784582,0.127,0.055,3.46742761264665e-06,0,CD5
3.57106130327344e-10,0.405238032846369,0.757,0.677,4.8973534713092e-06,0,COX7C
4.81578950994215e-10,3.29006919537782,0.038,0.006,6.60437373393467e-06,0,LRRN3
5.26618202464479e-10,5.89079192440504,0.022,0.001,7.22204202859786e-06,0,REG4
5.93426848598908e-10,0.701844982109166,0.303,0.191,8.13825580168542e-06,0,LAT
6.06088767725448e-10,0.727586660501766,0.48,0.376,8.3119013605868e-06,0,ST13
7.62037086528499e-10,0.321318333702552,0.621,0.512,1.04505766046518e-05,0,GIMAP7
9.75693445854902e-10,1.56162739327491,0.143,0.068,1.33806599164541e-05,0,ATP6V0E2
1.03166193029875e-09,1.3849858721229,0.13,0.06,1.41482117121171e-05,0,TMEM204
1.07740218600119e-09,1.34511354909269,0.107,0.043,1.47754935788204e-05,0,PCED1B
1.52321189256184e-09,0.915515313379856,0.26,0.164,2.0889327894593e-05,0,PSIP1
3.12734284876792e-09,1.04130723423647,0.19,0.106,4.28883798280033e-05,0,MGAT4A
3.68373951475241e-09,1.12809312919652,0.135,0.063,5.05188037053146e-05,0,BCL11B
3.87285009418904e-09,1.16112613128827,0.129,0.059,5.31122661917085e-05,0,BCL2
4.39652833063787e-09,0.447988978968181,0.636,0.546,6.02939895263677e-05,0,SNRPD2
4.49535992533259e-09,1.07949712687868,0.175,0.094,6.16493660160111e-05,0,RP11-51J9.5
4.84133399318531e-09,1.11734206330653,0.139,0.068,6.63940543825434e-05,0,SATB1
4.97682937744672e-09,0.404120918812191,0.424,0.314,6.82522380823043e-05,0,CYTIP
5.30427276499903e-09,1.07236830721861,0.129,0.059,7.27427966991967e-05,0,TXK
5.54545157557397e-09,0.793033420540404,0.154,0.077,7.60503229074215e-05,0,RIC3
5.90857182629092e-09,0.299628429969306,0.87,0.794,8.10301540257537e-05,0,DDX5
8.42920592586969e-09,0.587729058654502,0.387,0.291,0.000115598130067377,0,PPA1
8.70379270693245e-09,0.637509194184918,0.437,0.336,0.000119363813182872,0,BTG2
9.96563350084843e-09,0.997395285128941,0.164,0.086,0.000136668697830635,0,STMN3
1.16001936707854e-08,1.30046044452045,0.189,0.105,0.00015908505600115,0,ITM2A
1.26869697303592e-08,0.39005114988852,0.455,0.328,0.000173989102882146,0,CD69
1.42196652129537e-08,0.32896033152074,0.776,0.731,0.000195008488730447,0,JUN
1.65890844556388e-08,0.642623911172534,0.405,0.301,0.000227502704224631,0,RSL1D1
1.94251523035877e-08,1.95772522980987,0.077,0.029,0.000266396538691402,0,RP11-18H21.1
1.95325754227119e-08,7.1523722965911,0.016,0,0.000267869739347071,0,GTSCR1
2.02341884509482e-08,1.65974592110843,0.082,0.031,0.000277491660416303,0,AC013264.2
2.82142466866036e-08,2.5843387594503,0.032,0.005,0.000386930179060081,0,PFN2
3.19626093883354e-08,1.67524195461738,0.07,0.025,0.000438335225151632,0,PCSK1N
3.22124325452053e-08,1.05601971340793,0.238,0.154,0.000441761299924946,0,SOCS3
3.86946903458574e-08,2.06960708729335,0.057,0.017,0.000530658983403088,0,GSTM3
4.10218991084829e-08,1.99145711747296,0.06,0.019,0.000562574324373734,0,IL6ST
4.41240434128033e-08,2.45182164922011,0.045,0.011,0.000605117131363185,0,MDS2
1.00551184227278e-07,3.8450592751767,0.02,0.002,0.00137895894049289,0,C2orf40
1.94399433113793e-07,4.36910087674049,0.016,0.001,0.00266599382572256,0,MMP28
1.94555329869125e-07,1.00843537883647,0.162,0.093,0.00266813179382518,0,RGL4
2.13251395075156e-07,0.709541692601054,0.308,0.223,0.00292452963206069,0,EEF1G
2.3945993621336e-07,1.45655696204777,0.069,0.026,0.00328395356523002,0,TBC1D4
3.14485927038269e-07,1.42698073798253,0.079,0.033,0.00431286000340282,0,FBLN5
3.14733080616743e-07,0.306253970903139,0.741,0.666,0.00431624946757802,0,NBEAL1
3.37079222235299e-07,1.09740382500874,0.105,0.051,0.00462270445373489,0,LGALS3BP
4.12016388459869e-07,3.61609416370866,0.019,0.002,0.00565039275133864,0,FAM153A
4.94070655145731e-07,0.455069562206638,0.471,0.387,0.00677568496466855,0,UXT
5.32525895024453e-07,1.54264214875903,0.072,0.029,0.00730306012436534,0,SFXN1
6.66296255063846e-07,2.30973392140346,0.031,0.006,0.00913758684194558,0,RP11-799D4.4
8.05793395026353e-07,1.47326108718461,0.079,0.034,0.0110506506193914,0,DNAJA3
8.97358530838524e-07,1.8546208266821,0.047,0.014,0.0123063748919195,0,AK5
9.10132319218238e-07,0.542893763529029,0.433,0.356,0.0124815546257589,0,EIF3E
1.1735447951943e-06,1.28461871197788,0.092,0.043,0.0160939933212947,0,CTC-523E23.11
1.25334212636321e-06,0.774733465789923,0.12,0.063,0.017188333920945,0,CISH
1.3203066856521e-06,3.54200482558044,0.016,0.001,0.018106685887033,0,MYB
1.71418432479858e-06,1.28175022597962,0.099,0.049,0.0235083238302878,0,CD28
2.00608976696737e-06,1.24992326861356,0.083,0.038,0.0275115150641905,0,LINC00649
2.04716905978229e-06,0.689172996433523,0.387,0.306,0.0280748764858543,0,CCDC109B
2.38445119881681e-06,1.43916240868851,0.07,0.03,0.0327003637405737,0,FAM134B
2.55704443962163e-06,0.926625562759228,0.219,0.147,0.0350673074449711,0,FOXP1
2.92613245815237e-06,1.00583750876851,0.12,0.064,0.0401289805311016,0,ITK
4.08612286168613e-06,1.35135843484193,0.095,0.048,0.0560370889251635,0,ZNF101
4.10756679293839e-06,0.354691392170499,0.389,0.294,0.0563311709983571,0,STK17A
4.39479428159945e-06,0.806469032263608,0.135,0.075,0.0602702087778549,0,PHF1
4.63141760926794e-06,0.653458933283112,0.096,0.048,0.0635152610935005,0,AKTIP
4.81680453712503e-06,1.17945548893351,0.108,0.057,0.0660576574221327,0,TESPA1
6.07409276929642e-06,0.60215809542796,0.27,0.188,0.0833001082381311,0,SPOCK2
6.78207575764586e-06,0.183870184955794,0.645,0.555,0.0930093869403554,0,NAP1L1
7.47502326944206e-06,0.119819590409617,0.991,0.982,0.102512469117128,0,FAU
7.56754314331252e-06,0.999308352798096,0.111,0.06,0.103781286667388,0,SCML4
9.11733475668419e-06,0.252218985100605,0.912,0.89,0.125035128853167,0,BTF3
1.18355010002004e-05,0.267304829456003,0.192,0.281,0.162312060716749,0,NDUFA2
1.20163534535293e-05,0.21417853956129,0.556,0.449,0.164792271261701,0,IFITM1
1.47682324333715e-05,0.688110403542322,0.07,0.032,0.202531539591257,0,UBIAD1
1.49058505892725e-05,1.00068704911675,0.129,0.075,0.204418834981283,0,PRMT10
1.62066679007338e-05,1.06178207616237,0.089,0.045,0.222258243590663,0,ZNF274
1.81584063455105e-05,0.701600389827636,0.193,0.129,0.249024384622331,0,ATM
1.85528391819322e-05,0.578577853977829,0.181,0.118,0.254433636541018,0,SVIP
2.3318685144321e-05,1.13871848404816,0.158,0.1,0.319792448069218,0,BEX4
2.40819408675141e-05,0.902787015489097,0.129,0.077,0.330259737057089,0,LETMD1
2.41804325268174e-05,0.488752014896531,0.485,0.418,0.331610451672774,0,CUTA
2.41896377266177e-05,1.49376166026039,0.056,0.023,0.331736691782835,0,CTD-2228K2.5
2.45315700800306e-05,0.310900495052679,0.585,0.528,0.33642595207754,0,RPL41
2.59137268932741e-05,3.2415065738186,0.015,0.002,0.355380850614361,0,RP11-161M6.2
2.84919298737153e-05,0.822901622086663,0.156,0.101,0.390738326288131,0,GCC2
2.87125224430113e-05,0.517889358112493,0.228,0.161,0.393763532783457,0,ANXA2R
3.0373050524358e-05,0.492173120389892,0.427,0.359,0.416536014891045,0,MZT2B
3.35359613402974e-05,0.255145893474529,0.541,0.448,0.459912173820839,0,RARRES3
3.87333175289991e-05,1.97073505579801,0.035,0.011,0.531188716592693,0,COL18A1
4.04412973695036e-05,1.32307622336144,0.058,0.026,0.554611952125373,0,RP11-143J12.2
4.24995887197616e-05,1.73225193523696,0.039,0.014,0.582839359702811,0,SCML1
4.26757656958254e-05,0.939168313879124,0.14,0.088,0.585255450752549,0,AIMP1
4.52643276839562e-05,0.11892658767822,0.982,0.973,0.620754989857775,0,UBA52
4.60283913621997e-05,0.616024769191088,0.278,0.212,0.631233359141207,0,CITED2
4.9340995750118e-05,2.65800037921098,0.02,0.004,0.676662415717119,0,FAM153B
5.36875825954108e-05,1.8817537404879,0.085,0.045,0.736271507713463,0,MAGEH1
5.53895669644401e-05,0.73279299775317,0.197,0.136,0.759612521350332,0,PIM2
5.87842695410983e-05,1.97802722679591,0.028,0.008,0.806167472486622,0,C10orf35
6.30313168137594e-05,0.752869920480254,0.301,0.233,0.864411478783896,0,SNHG8
6.31486485836305e-05,2.33345221301106,0.019,0.004,0.866020566675908,0,RGMB
6.34000516253491e-05,1.57918228546374,0.038,0.013,0.869468307990037,0,LDOC1
6.46426422183161e-05,0.164280985027682,0.115,0.069,0.886509195381986,0,FKBP5
6.74554712293768e-05,0.953715615514591,0.213,0.151,0.925084332439674,0,NDNL2
6.86461097312927e-05,4.46018786296896,0.01,0.001,0.941412748854948,0,AXIN2
6.90007542735537e-05,4.46249036317817,0.01,0.001,0.946276344107515,0,ST6GALNAC1
7.25469898277415e-05,2.10903445760177,0.032,0.01,0.994909418497647,0,LYPD3
7.52896927651583e-05,1.35093606137569,0.039,0.014,1,0,LINC00954
8.57277180972635e-05,1.16475391837825,0.094,0.052,1,0,CARS
9.04949569342343e-05,1.33777195414358,0.069,0.034,1,0,GPR155
9.13644131106608e-05,3.89532191806014,0.012,0.001,1,0,RP11-119D9.1
9.39359879591546e-05,1.00277064175169,0.096,0.055,1,0,ID3
9.40984012061345e-05,3.20335201758101,0.012,0.001,1,0,DOCK9-AS2
9.79068783200187e-05,1.37484956897491,0.053,0.023,1,0,MLLT3
9.96083111013525e-05,0.545513693489463,0.325,0.257,1,0,RPL39
0.000101513138355421,3.1504493760204,0.013,0.002,1,0,KLF5
0.00010409568564445,0.216062255163836,0.045,0.093,1,0,NFU1
0.000113216476690425,2.0622079992599,0.028,0.008,1,0,ZNF681
0.000127931411549859,1.74245555663228,0.037,0.013,1,0,ITGA6
0.000128784825808587,1.16264650645624,0.057,0.026,1,0,APBB1
0.00013347985770391,1.15825200002996,0.079,0.042,1,0,LINS
0.000138938512499199,1.33821767663161,0.058,0.028,1,0,BNIP3
0.000144943183130164,1.89706951965192,0.07,0.036,1,0,IL23A
0.000146655573259423,0.337215549531382,0.727,0.654,1,0,TMA7
0.000169412727971559,1.3101981809429,0.045,0.019,1,0,CLUAP1
0.000174313018113254,0.59062357074732,0.168,0.114,1,0,RP11-796E2.4
0.000174694731646216,0.370722579200657,0.01,0.04,1,0,CAPN12
0.000178878268192758,0.463857852545252,0.308,0.245,1,0,MZT2A
0.000191410658301701,0.62389342353264,0.177,0.122,1,0,ZNF331
0.000192319914348556,0.444965532457318,0.161,0.109,1,0,TTC3
0.00019571256436045,0.800887226763774,0.069,0.035,1,0,ADPRM
0.000203792094909381,1.64196422157891,0.045,0.019,1,0,CSGALNACT1
0.000205113403270191,1.95391382211836,0.022,0.006,1,0,PGAP1
0.000209533649696067,1.31609104692066,0.05,0.022,1,0,POLR1E
0.000217989665903412,1.81454495598518,0.025,0.007,1,0,OLFM2
0.00022790295448991,0.360287795795238,0.254,0.19,1,0,SBDS
0.000239073259360714,0.903781776615332,0.121,0.077,1,0,CDC25B
0.000244606804456115,0.954830662015705,0.105,0.064,1,0,FAM102A
0.000248160162437875,1.07646438505109,0.063,0.031,1,0,LSR
0.000254110042129155,0.299968573587041,0.675,0.615,1,0,CCNI
0.000255209510830627,0.950177082917477,0.092,0.054,1,0,NPM3
0.000259579166013868,1.10339016664378,0.08,0.045,1,0,SOCS1
0.000260324097356613,1.10735137684356,0.054,0.026,1,0,CITED4
0.000264141838022282,0.33741697388049,0.048,0.094,1,0,MTCH2
0.000264436538094315,0.608308344560795,0.216,0.16,1,0,DDX18
